,0
14411,9372
14412,34503
14413,9955
14414,31611
14415,28521
14416,13634
14417,44625
14418,22251
14419,25040
14420,34556
14421,13374
14422,31602
14423,40324
14424,24556
14425,20063
14426,45031
14427,46278
14428,19274
14429,33209
14430,16455
14431,31094
14432,45922
14433,8892
14434,9734
14435,32895
14436,66721
14437,7566
14438,21329
14439,30528
14440,10375
14441,26500
14442,37911
14443,6586
14444,19105
14445,7489
14446,24717
14447,10920
14448,21396
14449,4760
14450,34681
14451,24505
14452,9333
14453,44296
14454,11580
14455,11580
14456,22317
14457,25899
14458,22234
14459,24558
14460,32808
14461,8767
14462,3876
14463,33279
14464,4373
14465,60030
14466,10809
14467,6813
14468,25099
14469,27105
14470,10917
14471,15179
14472,24411
14473,13636
14474,8618
14475,58996
14476,35568
14477,48838
14478,21391
14479,16554
14480,47291
14481,8267
14482,6958
14483,26697
14484,5601
14485,19060
14486,32215
14487,39704
14488,12989
14489,34848
14490,8315
14491,17593
14492,41179
14493,12164
14494,20676
14495,47575
14496,19634
14497,16390
14498,34287
14499,3136
14500,23199
14501,25487
14502,49536
14503,10498
14504,23145
14505,24021
14506,37487
14507,37708
14508,34307
14509,42046
14510,37718
14511,8853
14512,34187
14513,8713
14514,13915
14515,31270
14516,23290
14517,7044
14518,21279
14519,20970
14520,47070
14521,30748
14522,6690
14523,49075
14524,37187
14525,49137
14526,34416
14527,10452
14528,39650
14529,36196
14530,15785
14531,5426
14532,49838
14533,10047
14534,36971
14535,50392
14536,24981
14537,22857
14538,5204
14539,28999
14540,19254
14541,47650
14542,29635
14543,6890
14544,23266
14545,49327
14546,7935
14547,30997
14548,22001
14549,14415
14550,9814
14551,17753
14552,17724
14553,10379
14554,5719
14555,16026
14556,8936
14557,22196
14558,46059
14559,31876
14560,3108
14561,36190
14562,5829
14563,11228
14564,17051
14565,29445
14566,19439
14567,63534
14568,39475
14569,8526
14570,34051
14571,44993
14572,44993
14573,14939
14574,29243
14575,24065
14576,5549
14577,14565
14578,22232
14579,13628
14580,55219
14581,48386
14582,23824
14583,11180
14584,20932
14585,8069
14586,32654
14587,22546
14588,48276
14589,14024
14590,23802
14591,54699
14592,35928
14593,30968
14594,52921
14595,38416
14596,21592
14597,38109
14598,15649
14599,5577
14600,3114
14601,36565
14602,4596
14603,45768
14604,22227
14605,8795
14606,20468
14607,20335
14608,45142
14609,18415
14610,7854
14611,25538
14612,45539
14613,5341
14614,22190
14615,44377
14616,38874
14617,24847
14618,21599
14619,28863
14620,28090
14621,34428
14622,11272
14623,10717
14624,35967
14625,15567
14626,8857
14627,6900
14628,30310
14629,22152
14630,15315
14631,33050
14632,29393
14633,21744
14634,14600
14635,10587
14636,46455
14637,13039
14638,6773
14639,34082
14640,48369
14641,23990
14642,5598
14643,15395
14644,10208
14645,18171
14646,25401
14647,37510
14648,59574
14649,20041
14650,21116
14651,35643
14652,29801
14653,20706
14654,24303
14655,10093
14656,6686
14657,15735
14658,28814
14659,69293
14660,17426
14661,29092
14662,29092
14663,29561
14664,33352
14665,17964
14666,7619
14667,8242
14668,31244
14669,36290
14670,19510
14671,20173
14672,17109
14673,11060
14674,34881
14675,24768
14676,4695
14677,25191
14678,39897
14679,18163
14680,12125
14681,24515
14682,28338
14683,8776
14684,49168
14685,34913
14686,8912
14687,34446
14688,37268
14689,23488
14690,13487
14691,33042
14692,13568
14693,26008
14694,18263
14695,17840
14696,9487
14697,33867
14698,41807
14699,8910
14700,46836
14701,27927
14702,109071
14703,32384
14704,15168
14705,24153
14706,19659
14707,43677
14708,44738
14709,18100
14710,34483
14711,15443
14712,23014
14713,18921
14714,13956
14715,22933
14716,15240
14717,15378
14718,11962
14719,34673
14720,9184
14721,11389
14722,32861
14723,34842
14724,15906
14725,18908
14726,13707
14727,18071
14728,50863
14729,38388
14730,5122
14731,18215
14732,26774
14733,12115
14734,15890
14735,30057
14736,59279
14737,29381
14738,22111
14739,52212
14740,26170
14741,38054
14742,7538
14743,8324
14744,19289
14745,33600
14746,4688
14747,36505
14748,5517
14749,8345
14750,6390
14751,33034
14752,48049
14753,41891
14754,62275
14755,2665
14756,27443
14757,8802
14758,6063
14759,28580
14760,6795
14761,37382
14762,44427
14763,49276
14764,21716
14765,16968
14766,37690
14767,16213
14768,27787
14769,23074
14770,31680
14771,18187
14772,37032
14773,19943
14774,44883
14775,60687
14776,6572
14777,40970
14778,21563
14779,14401
14780,27996
14781,35154
14782,16533
14783,21173
14784,30515
14785,11507
14786,35503
14787,32236
14788,12434
14789,39286
14790,25314
14791,33116
14792,12667
14793,38214
14794,31206
14795,45530
14796,52255
14797,45773
14798,35053
14799,21271
14800,10326
14801,18629
14802,18875
14803,18343
14804,24567
14805,15428
14806,26961
14807,46832
14808,19942
14809,16142
14810,22637
14811,49959
14812,27692
14813,16665
14814,6089
14815,14273
14816,33145
14817,9344
14818,50323
14819,46862
14820,16945
14821,15931
14822,48479
14823,73826
14824,16764
14825,18493
14826,13773
14827,53041
14828,7489
14829,28224
14830,28859
14831,29056
14832,45923
14833,27136
14834,22104
14835,6667
14836,34569
14837,57850
14838,23357
14839,25501
14840,45488
14841,22874
14842,39387
14843,46572
14844,28144
14845,9409
14846,26819
14847,34698
14848,9681
14849,44738
14850,44985
14851,21709
14852,36905
14853,9824
14854,18916
14855,13044
14856,6510
14857,15710
14858,8871
14859,32978
14860,36654
14861,14022
14862,34457
14863,14812
14864,55417
14865,27028
14866,14324
14867,21074
14868,17134
14869,31234
14870,4695
14871,45236
14872,25426
14873,70150
14874,68030
14875,17283
14876,41518
14877,23653
14878,19083
14879,32286
14880,23968
14881,32139
14882,28360
14883,6938
14884,4224
14885,34585
14886,18549
14887,29642
14888,4329
14889,35691
14890,14106
14891,46082
14892,29136
14893,9946
14894,41023
14895,21687
14896,11813
14897,44437
14898,8615
14899,22815
14900,9314
14901,28727
14902,22834
14903,21796
14904,26813
14905,18799
14906,51805
14907,37697
14908,30937
14909,13619
14910,24499
14911,46695
14912,29057
14913,4578
14914,30717
14915,9595
14916,20390
14917,18231
14918,42409
14919,14832
14920,10648
14921,17009
14922,5236
14923,48696
14924,27966
14925,29770
14926,35524
14927,28179
14928,4409
14929,7442
14930,44427
14931,71086
14932,45188
14933,17922
14934,6002
14935,26003
14936,24209
14937,13820
14938,8530
14939,40846
14940,47794
14941,32576
14942,20221
14943,20221
14944,36421
14945,9881
14946,21860
14947,18176
14948,14103
14949,46699
14950,48479
14951,21982
14952,15032
14953,31461
14954,46021
14955,32670
14956,34060
14957,22474
14958,19395
14959,26048
14960,4517
14961,37649
14962,36155
14963,24249
14964,30506
14965,23404
14966,31902
14967,19962
14968,36557
14969,23523
14970,28794
14971,31363
14972,7965
14973,16811
14974,11456
14975,28461
14976,46921
14977,63231
14978,32006
14979,19569
14980,33324
14981,23815
14982,72138
14983,10538
14984,36291
14985,23851
14986,15993
14987,33438
14988,48872
14989,22289
14990,4375
14991,17784
14992,19935
14993,50238
14994,25726
14995,26288
14996,38323
14997,39340
14998,39360
14999,14432
15000,20029
15001,43623
15002,5615
15003,44560
15004,5939
15005,10472
15006,13825
15007,13730
15008,43896
15009,10752
15010,9682
15011,23603
15012,5214
15013,6466
15014,17915
15015,10816
15016,24573
15017,33576
15018,16567
15019,27462
15020,11658
15021,34189
15022,8662
15023,25770
15024,69877
15025,21874
15026,38348
15027,19221
15028,52223
15029,13562
15030,9934
15031,22901
15032,22897
15033,23813
15034,35947
15035,22890
15036,30790
15037,17063
15038,14990
15039,35251
15040,17968
15041,28897
15042,33692
15043,19616
15044,43808
15045,22600
15046,50352
15047,23933
15048,10192
15049,35382
15050,6445
15051,7908
15052,28283
15053,11767
15054,52567
15055,27626
15056,47108
15057,36763
15058,8659
15059,4405
15060,49400
15061,43333
15062,7410
15063,17118
15064,3579
15065,38306
15066,6203
15067,23967
15068,39460
15069,23270
15070,23270
15071,52807
15072,22173
15073,36800
15074,5512
15075,36436
15076,31467
15077,31178
15078,47735
15079,31179
15080,35322
15081,35322
15082,34202
15083,32438
15084,26970
15085,25390
15086,10405
15087,16176
15088,31862
15089,31862
15090,10861
15091,14179
15092,25032
15093,40396
15094,34023
15095,28208
15096,2222
15097,4798
15098,19612
15099,23524
15100,30853
15101,26380
15102,45855
15103,9797
15104,14566
15105,41872
15106,31641
15107,4837
15108,3694
15109,13316
15110,30581
15111,34051
15112,13012
15113,60178
15114,33331
15115,49662
15116,44785
15117,32053
15118,18057
15119,17767
15120,18263
15121,10610
15122,18842
15123,16350
15124,23503
15125,6169
15126,14936
15127,38569
15128,25370
15129,13141
15130,32991
15131,7912
15132,39346
15133,5544
15134,35691
15135,51316
15136,12812
15137,6643
15138,17921
15139,45230
15140,24308
15141,6315
15142,18144
15143,44520
15144,8313
15145,20548
15146,19359
15147,14674
15148,21151
15149,16418
15150,23312
15151,47864
15152,13818
15153,28389
15154,18251
15155,32189
15156,18429
15157,33377
15158,19590
15159,12718
15160,8903
15161,6906
15162,10024
15163,30637
15164,5649
15165,5805
15166,47496
15167,50333
15168,19213
15169,10939
15170,46882
15171,32360
15172,49301
15173,36060
15174,17191
15175,10381
15176,38758
15177,38197
15178,17913
15179,46518
15180,25080
15181,24015
15182,31121
15183,18920
15184,6897
15185,23167
15186,18694
15187,32878
15188,15618
15189,47715
15190,27495
15191,4974
15192,3922
15193,10204
15194,52143
15195,47873
15196,22329
15197,50349
15198,14343
15199,24562
15200,19278
15201,44247
15202,7104
15203,24934
15204,32613
15205,14104
15206,28263
15207,5397
15208,36304
15209,17595
15210,16877
15211,21759
15212,36679
15213,21265
15214,14895
15215,37797
15216,9116
15217,25539
15218,18170
15219,13076
15220,30977
15221,48064
15222,14769
15223,17978
15224,11596
15225,18134
15226,34179
15227,41058
15228,34478
15229,39727
15230,34942
15231,18379
15232,6286
15233,21519
15234,21519
15235,54378
15236,46978
15237,32211
15238,1949
15239,5848
15240,15889
15241,4993
15242,25955
15243,30966
15244,30966
15245,19823
15246,12014
15247,18363
15248,19830
15249,1625
15250,16777
15251,17868
15252,12966
15253,19404
15254,45770
15255,56234
15256,44297
15257,29999
15258,33105
15259,24543
15260,24064
15261,5225
15262,9376
15263,30281
15264,42679
15265,25621
15266,28984
15267,5585
15268,22169
15269,16801
15270,6733
15271,18235
15272,28092
15273,27547
15274,9770
15275,34875
15276,30942
15277,19095
15278,21556
15279,24800
15280,19263
15281,18894
15282,42710
15283,29765
15284,36573
15285,45980
15286,10097
15287,10097
15288,30971
15289,3465
15290,40058
15291,14100
15292,8786
15293,8497
15294,45868
15295,38430
15296,16198
15297,49034
15298,2587
15299,28471
15300,12786
15301,36071
15302,9648
15303,17915
15304,27473
15305,39805
15306,20178
15307,51701
15308,6361
15309,32842
15310,16041
15311,13373
15312,34163
15313,19978
15314,30997
15315,11916
15316,33528
15317,26474
15318,17965
15319,13995
15320,20714
15321,44641
15322,2519
15323,32474
15324,20828
15325,46260
15326,11100
15327,25577
15328,23674
15329,31958
15330,4704
15331,9488
15332,18235
15333,14342
15334,22449
15335,70761
15336,16834
15337,22911
15338,30742
15339,16697
15340,21610
15341,31449
15342,13702
15343,23854
15344,43242
15345,2360
15346,28488
15347,55261
15348,9095
15349,39098
15350,37425
15351,22028
15352,10918
15353,15659
15354,43644
15355,9950
15356,8700
15357,11327
15358,40374
15359,33380
15360,56010
15361,21138
15362,34149
15363,28056
15364,23031
15365,23031
15366,10355
15367,17786
15368,55149
15369,15873
15370,5222
15371,21574
15372,24567
15373,3529
15374,22980
15375,46140
15376,37883
15377,16459
15378,18792
15379,10421
15380,19438
15381,23518
15382,16771
15383,21483
15384,2800
15385,34541
15386,47164
15387,47164
15388,26152
15389,9474
15390,22060
15391,34426
15392,25086
15393,33362
15394,16970
15395,35269
15396,21018
15397,17886
15398,3187
15399,28943
15400,41486
15401,28204
15402,34651
15403,4916
15404,17587
15405,40794
15406,23234
15407,55192
15408,33691
15409,21459
15410,9633
15411,35217
15412,45543
15413,37510
15414,43743
15415,8280
15416,20968
15417,36747
15418,11872
15419,11760
15420,22963
15421,43455
15422,29612
15423,11091
15424,49001
15425,32271
15426,24327
15427,41616
15428,9104
15429,44970
15430,40295
15431,50012
15432,44634
15433,33632
15434,27514
15435,8383
15436,12785
15437,14778
15438,26357
15439,20573
15440,17252
15441,21565
15442,34123
15443,13845
15444,49013
15445,6073
15446,38807
15447,8543
15448,15754
15449,20334
15450,47697
15451,18846
15452,46788
15453,46788
15454,5305
15455,18498
15456,10698
15457,27459
15458,19178
15459,10443
15460,6891
15461,18531
15462,7169
15463,3846
15464,18036
15465,18767
15466,21858
15467,13480
15468,8563
15469,31616
15470,41589
15471,19356
15472,24987
15473,19335
15474,24853
15475,18096
15476,25157
15477,34418
15478,58077
15479,21661
15480,25028
15481,13924
15482,12592
15483,23055
15484,69901
15485,56316
15486,21001
15487,8762
15488,22252
15489,46615
15490,13441
15491,26267
15492,17494
15493,8054
15494,43466
15495,40413
15496,17858
15497,18137
15498,33093
15499,44397
15500,32641
15501,11686
15502,31935
15503,23262
15504,23084
15505,69822
15506,50257
15507,14030
15508,37611
15509,35000
15510,46755
15511,10098
15512,17793
15513,46568
15514,26789
15515,35836
15516,31728
15517,6859
15518,23789
15519,23504
15520,3856
15521,8686
15522,22280
15523,42756
15524,17708
15525,51262
15526,9884
15527,45084
15528,19304
15529,24652
15530,11088
15531,27671
15532,18540
15533,42195
15534,16466
15535,13082
15536,34002
15537,57465
15538,13314
15539,18448
15540,8394
15541,23999
15542,27808
15543,48029
15544,8631
15545,48791
15546,10637
15547,44826
15548,31804
15549,11922
15550,15940
15551,52413
15552,24356
15553,17423
15554,3421
15555,21458
15556,21458
15557,21430
15558,8364
15559,21563
15560,21812
15561,38217
15562,6635
15563,30680
15564,22294
15565,39607
15566,18405
15567,43278
15568,29766
15569,34365
15570,27618
15571,22498
15572,35074
15573,44291
15574,25075
15575,20645
15576,38738
15577,17882
15578,27034
15579,38446
15580,25930
15581,20626
15582,30344
15583,23964
15584,24883
15585,8514
15586,46442
15587,10138
15588,18936
15589,48783
15590,34218
15591,29804
15592,5795
15593,20111
15594,34481
15595,45662
15596,9250
15597,24487
15598,32095
15599,19605
15600,12300
15601,45277
15602,15607
15603,11115
15604,32229
15605,5371
15606,27159
15607,24104
15608,7978
15609,23520
15610,29402
15611,8201
15612,27243
15613,17629
15614,50279
15615,35395
15616,21656
15617,34136
15618,9406
15619,22689
15620,28722
15621,43075
15622,5010
15623,15584
15624,13980
15625,10064
15626,21181
15627,15630
15628,15081
15629,25592
15630,44953
15631,36927
15632,40873
15633,16171
15634,7946
15635,45234
15636,17789
15637,19538
15638,37332
15639,18077
15640,2966
15641,26250
15642,35405
15643,20189
15644,33027
15645,12676
15646,44082
15647,33871
15648,24611
15649,5771
15650,14258
15651,32225
15652,48960
15653,23313
15654,15951
15655,32430
15656,32430
15657,10077
15658,6064
15659,31466
15660,12762
15661,32768
15662,51690
15663,28626
15664,35291
15665,27918
15666,42039
15667,7592
15668,21555
15669,23428
15670,41045
15671,17730
15672,37733
15673,24480
15674,28001
15675,16202
15676,33976
15677,20178
15678,17130
15679,11914
15680,14597
15681,18361
15682,18493
15683,44361
15684,33476
15685,19635
15686,76903
15687,27197
15688,14000
15689,23327
15690,43650
15691,17756
15692,29691
15693,35919
15694,12716
15695,12716
15696,8383
15697,41147
15698,26799
15699,28650
15700,16869
15701,29164
15702,17595
15703,2911
15704,41079
15705,29000
15706,35653
15707,43998
15708,44220
15709,20280
15710,15634
15711,17775
15712,20170
15713,19909
15714,17469
15715,21706
15716,22474
15717,53873
15718,22156
15719,14231
15720,12987
15721,10085
15722,25448
15723,19735
15724,6072
15725,10164
15726,49732
15727,15392
15728,43518
15729,34046
15730,11880
15731,19126
15732,29223
15733,37750
15734,8307
15735,28773
15736,44018
15737,50238
15738,7552
15739,34304
15740,43986
15741,30737
15742,40427
15743,26047
15744,26047
15745,48567
15746,23436
15747,19190
15748,34619
15749,10129
15750,24965
15751,22372
15752,49550
15753,7537
15754,7887
15755,20097
15756,4149
15757,4192
15758,57222
15759,48451
15760,22272
15761,46363
15762,16932
15763,17845
15764,7669
15765,22822
15766,6382
15767,30821
15768,29724
15769,7184
15770,22546
15771,19077
15772,33932
15773,34572
15774,21187
15775,36691
15776,38883
15777,23123
15778,23223
15779,25409
15780,8733
15781,20543
15782,29561
15783,46468
15784,16722
15785,25454
15786,69253
15787,30274
15788,40096
15789,27012
15790,47797
15791,38057
15792,49036
15793,24896
15794,33116
15795,13741
15796,21590
15797,15109
15798,35517
15799,46665
15800,27695
15801,34968
15802,33676
15803,28135
15804,9543
15805,22854
15806,34413
15807,35391
15808,7723
15809,12253
15810,33392
15811,25803
15812,5512
15813,34062
15814,23292
15815,17588
15816,16505
15817,41378
15818,17527
15819,46449
15820,14014
15821,7204
15822,50945
15823,8997
15824,12312
15825,26718
15826,33067
15827,25226
15828,11182
15829,13892
15830,4078
15831,28710
15832,33160
15833,27316
15834,33065
15835,25491
15836,9831
15837,12964
15838,17737
15839,35673
15840,10399
15841,31446
15842,36079
15843,8401
15844,15509
15845,14995
15846,19556
15847,17179
15848,14293
15849,7687
15850,46604
15851,9482
15852,43937
15853,21996
15854,56466
15855,19990
15856,4131
15857,22023
15858,20070
15859,6157
15860,55839
15861,47345
15862,31103
15863,31729
15864,35309
15865,26034
15866,33864
15867,45767
15868,31966
15869,13854
15870,26639
15871,35122
15872,21214
15873,30758
15874,23523
15875,32166
15876,35290
